,date,userName,review,title,rating,isEdited,developerResponse,Company_name
146,2020-06-12 17:25:49,William44,"I like the app, but it seems to be very buggy at times. Twice the app has sent order with a credit card stored in the app without confirming the order. I move away to another screen in the app from order confirmation screen and get notify that an order has been sent without tapping confirm. I tried to cancel the order until a later time by calling the store, but order was already placed. The person I talked explained they had no control over the app. However, I discussed with the owner that it is part of their business model and should be more open to customer issues and resolve them with their corporate office. They did admit the was buggy. Could this issue be addressed in future updates. VERY FRUSTRATED!!!!!!!",Trouble with Sending order without confirmation,3,False,,Subway
147,2018-02-03 17:24:32,kamryndk,"Since this has been a problem three times, I’m finally going to write a review.  

Ordering from two different restaurants, the app has forgotten my bread and didn’t include it in the order.  The first time, they just made it with different bread that I don’t care for untoasted.  The second time, they just didn’t make the sandwich, and I was late because I had to wait in line and have them make it even though I ordered it twenty minutes ahead.  The third time, I even included bread notes in the special directions because I figured the app would mess up.  But they did what the first time did as well and I ate a sandwich that I didn’t care for and didn’t fit within my dietary guidelines because I already paid for it. 

The app outdoes itself.  I want to be able to order a sandwich and pick up the sandwich I actually order.  I don’t need cute diagrams of my sandwich, I need it to be accurate.  It was so much better when it was simpler.",Mess,1,False,"{'id': 2515331, 'body': 'Hi there- so sorry for the inconvenience. Please share more details with us at 1-800-888-4848 or appfeedback@subway.com- so we can make this right. Please mention or have ready the restaurant location, date/time you placed the order, and your user name when contacting us. Thank You.', 'modified': '2018-02-06T20:42:41Z'}",Subway
148,2021-08-19 01:47:00,MsMauiWaui,"This app is great for customizing sandwiches however it doesn’t always work. Users MUST double check that the order has been sent & fully processed. I’m leaving this review now because a I have showed up to the store a handful of times only to find that the app had an error and my order was never sent to store. Additionally, today the app would not let submit my payment even though it was showing it had been applied, the submit icon would not highlight and allow me to click it. I restarted my order twice, backed out to the main screen, and re-entered my cart- troubleshooting. Eventually it “worked”. I submitted my payment and everything seems good until I got to subway and learned they hadn’t  received any online orders.","Dude, where’s my order?",3,False,,Subway
149,2019-09-10 15:44:09,TCO TRAVELER,"Placed my order and received the email confirming the order was placed.  Arrived at the scheduled time only to find out the Subway restaurant did not have my order.  I was told the order must have been placed at a different Subway restaurant.  I showed the information my order was placed for the correct Oakley restaurant.  The person then spent the next 10 mins talking to the restaurant manager.  I asked that they just make up the sandwich order, only to be told that they were still looking for the order.  I told them just forget the order altogether.  I get a phone call from the same Subway restaurant, telling me that they just received my order and I could come back and pick up my order. Let’s just say that didn’t happen.  I wouldn’t be using the App again as I spent more time just trying to get my order, then if I went in to order it in person.",Very Disappointed,2,False,"{'id': 10634160, 'body': 'We apologize for any inconvenience this caused. Please contact us by tapping ""Contact Us"" in the app menu, at (833)-778-2929 or by email at appfeedback@subway.com- so that we can make this right! Please mention your concerns, the restaurant location, and your user name while contacting us. We look forward to hearing from you. \r\n', 'modified': '2019-09-11T14:29:03Z'}",Subway
150,2021-12-20 22:07:28,12334555566,"When I placed my order through the app I wasn’t able to pick a time closer to when I would actually be able to pick it up. When I arrived later than the pick up time the girl working came from the back of the store to complain that she had to make my subs during a lunch rush and then I was late picking them up. I only ordered 2 subs with barely anything on them. And correct me if I’m wrong but it’s this rude little girl’s job to make subs. I believe that’s what she gets paid to do. It’s not my fault the app didn’t allow me to pick a later time. Also I didn’t expect to be that late but got held up at an appointment. Pretty crappy customer service, not impressed.",Store staff was rude upon order pick up.,4,False,,Subway
151,2021-10-06 21:23:53,C@rlo-91,"I was only going to order delivery from the app because of a promotional email I received from subway. The email stated “no delivery fee”. While I was not charged a delivery fee, I was charged 2 other fees which amounted to 4 dollars. This was half the price of my footlong sub. Although I did feel, a bit hustled for basically gifting subway four dollars AND tipping the delivery girl, I decided to continue with my delivery order. I received the food and it was horrible. It was cold and soggy, missing some of the toppings I asked for and overall a big disappointment. Please stick to your brick and mortar model and stay out of the delivery business! I can luckily hop in my car and pop into a  subway store to get a sandwich (I won’t be doing that for a while), but please stop taking advantage of the people who can’t by overcharging them and giving them horrible quality products.",Delivery and product quality,1,False,,Subway
152,2020-10-16 00:10:42,shifty-bro,"Please beware that their customer service is all online. I emailed them about a store charging me for a sandwich that I didn’t receive. According to the store the order never went through and was supposed to be voided but my bank account was still charged. I emailed Subway’s customer report who responded with:

 I apologize that you had a negative experience with our app. I appreciate your feedback and can assure you the team that is responsible for the app has received this information and will take it into account, as we are always looking to improve the quality and functionality.

While I’m glad someone is working on it, I’d love for someone to look into refunding me my purchase. Until this is resolved I’m no longer eating at another Subway, but I doubt they really care about the consumer or the issues with their app.",Beware of unauthorized charges and poor customer service,1,False,,Subway
153,2020-07-29 18:54:56,RickH2242,"I’ve only used this app once but it was for a pretty large order. I customized 5 different footlong sandwiches and added them to my cart, but upon checking out I was prompted with an error message along the lines of. “Order cannot be processed at this time”. All of my cart items disappeared and so I would have had to re-do them all, had I decided to continue with this app. But my biggest qualm is that the app charged me for the order that didn’t go through. Also I tried using the “Contact Us” in customer support and submitted an email explaining my issue but was never tended to.

I don’t mind that I was prompted with the error message upon checking out. I would love to use this app even if I experienced some minor technical issues but the fact that I might get charged for no reason is very concerning, especially without follow-up from customer support.",Lack of customer support,1,False,,Subway
154,2019-12-11 22:19:25,annalisarod,"It can be a convenient for me, especially when I work right across a subway so I can click on my favorite and quickly grab it on my lunch break. But the app is difficult to navigate since you have to go through so much ingredients for one sandwich. Also If you try to go back after adding one thing to the order it automatically submits. This happened to me last week after I realized I almost sent my order to the wrong location, but when I tried to go back to change it, the purchase automatically went through and I had to spend my lunch break talking to customer service to resolve the issue because the store didn’t cancel my order after they said it was. Customer service was really helpful but it would be great for them to resolve glitches and bugs asap. :)",It’s okay,3,False,"{'id': 12755945, 'body': ""We appreciate you sharing your feedback, and are always looking for ways to enhance the mobile app experience for our guests. You can always reach out to us by tapping 'Contact Us' in the Menu, or at (833)-778-2929.\r\n"", 'modified': '2020-01-06T22:29:35Z'}",Subway
155,2019-01-29 20:44:34,😄😃😀natalie🙈🙉🙊,"Place my first order today... 
and it will be my last. It is unacceptable that you have a name on the product but you are not the responsible, i have to deal with the actual store and the owner of the store to see if i can get a refund. I place my order to the wrong store and according to customer service i could have avoided this problem if I had place it to the store, then i wouldn’t have a problem at all, like i mentioned before it was a mistake that i didn’t notice until i got to the store. They said you could have called and cancel that order, right if the employees at the store were to pick up the phone... I do my lunch order over the apps all the time and i guess when it come to subway it is not worth it... one mistake and they just take your money, not even offering credit to spend on your own business.... 
i can say i will no longe be a subway customer... 
what a disappointment",Worst customer service ever...,1,False,"{'id': 7299913, 'body': ""Your feedback is really important to us and we're always looking for ways to improve your experience! Feel free to reach out to us at (833)-778-2929 or via email at appfeedback@subway.com."", 'modified': '2019-02-14T16:15:54Z'}",Subway
156,2022-02-18 12:23:11,MeganBennett12,"I will never use this app again. I ordered from my local Subway restaurant for a curbside order for a group. I get there, the restaurant didn’t have my order.. They refused to give me the food and refused to give me a refund. I had to race around to two different restaurant to quickly get everyone’s food. Subway later contacted me and claimed I went to the wrong subway. They claimed that the food was ready for me at the restaurant and they also claimed I did NOT speak to a man at their restaurant. ….The Subway I ordered from is the only one around and I’m positive that I heard and saw a man… Unfortunately, there is nowhere in the app to get my money back and Subway customer service was less than informed or willing to accommodate for their inconvenience frustrating error. I ended up having to start a claim with my bank to get my money back. Needless to say, Jimmy John’s sounds better for now.",NO Food - NO Refund,1,False,,Subway
157,2020-05-06 23:25:07,Dys29,"I used the Subway app, and included specific directions/ notes for the Subway employees who claimed they didn’t received those directions. They showed me a receipt that appeared to be the app order. 
My sandwiches were not toasted, and in my family this is a big deal. My daughters don’t like the BMT cold.  I ate my sandwich cold, but my girls just couldn’t. They can’t pepperoni and salami cold, and I don’t blame them. I hate them cold too. I used the app feature to indicate that I wanted them toasted; and I also added a note on the directions’ section. 

I was in a rush and I had to spend an extra 15 min in the store to buy a toasted sandwich.
The problem was NOT with the employees, (they were very nice) but the communication between the app and the subway employees (as they mentioned that this is not the first time that this happens, and they even suggested to place the order on the phone next time).",The APP need a lot of work,1,False,,Subway
158,2021-09-28 20:06:37,Kenna700,I never leave reviews but since the app has no way to contact customer service or some kind of help on the app this will do. After ordering on the app I went in the store and they say they didn’t get the order and there’s no way of them giving me a refund. Even though I showed the store my order she just said I don’t have it on my computer I can’t make it then proceeding to tell me to get my money back I go on the app and then once I go on the app it tells me I should call the store to cancel the order when the store told me they cannot give me a refund through that way. I understand that this could be a common technical problem that my order didn’t get to the restaurant but the app has no convenient way to be able to contact someone about this in the store wasn’t willing to help or work with me. So now I am hungry and $30 Down the drain.,Dysfunctional,1,False,,Subway
159,2021-02-04 23:51:01,unityIndiversity,"Every time I have used the app I land up spending more time than a phone call order or in person order. When I want to place 2 - 4 customized subs in an order, the place order button gets disabled with no description when there are more than one sub to the bag. Hate the app. I was able to place the same subs as individual orders. So annoying and time wasting.  Even the f I change the order pick up time the button remains disabled.

 And then there is the inventory issue: it said a store didn’t have mustard and another one doesn’t have salt. I have easily subways 100 or more subways in 6 different countries in the past. I have never been to a store that doesn’t have salt. Makes no sense what so ever.

Favorites, says some ingredients are not available, why not tell which ones? And let me decide to continue without those or change the store.",Crappy user experience,1,False,,Subway
160,2021-09-09 20:02:38,mayyyyybae,"So today I came home to some very awesome coupons for subway being that I don’t drive I was telling myself I’d have to wait until tomorrow to get subway but I definitely upset about having to wait because I am craving it now..
After checking out all the coupons I seen that they not only had curbside pick up but NOW THEY HAVE DELIVERY!! when I tell you I was ecstatic and the fact that you earn points was an awesome plus. As we all love a good deal/saving/getting points at a place that we actually use!!! I am going 5 stars for this app because I’ve been waiting a longggggg time to be able to have SUBWAY DELIVERED TO MY DOORSTEP.. Big thanks to the CREATORS 😍",Best idea ever,5,False,,Subway
161,2020-07-09 20:25:41,Hi_win,"Works great. 
Except 2 things. 
So glad you accept Apple pay now!!
1) It rejects PayPal, even though it used to accept it. Best to just not offer PayPal as a form of payment, than to make customer go through the hassle of setting it up only to reject it. 
2) Currently, making an order a favorite is very cumbersome. It’s per item, rather than entire order. And only after checkout. Let customer set an order as favorite before they place order, as well as afterwards. I see the favorite heart shaped button there during placing order, it should be used to make the current order a favorite or go to the list of favorites.",Great app,5,False,,Subway
162,2021-05-12 19:40:04,Bert Tested,"The app gets the job done and can’t complain about rewards. A couple things need work. If you add a gift card, once the value drops below the price of what you’re trying to purchase, you can’t place an order by combing your gift card and other form of payment. When you pay, there’s quite a delay which might make you think your payment didn’t go through so you attempt to pay for a second time. There’s a little too much on the apps page, it’s a little confusing. Also, depending on where you order from, some places will make your order and let it sit there so by the time you arrive at the designated time, your sandwich is soggy.",Slow and Confusing,4,False,,Subway
163,2020-09-18 02:14:14,Elbuort2,"Suggested changes:
Please add all the choices please. Since you know which store the person is ordering from you should be able to show things like the brown mustard the one I order my sandwich’s from carries so I can order it on there instead of showing up early to have them substitute. Also half half options like the pizza apps allow so when you are splitting a sub between two kids they can pick their own toppings (example my youngest loves olives on hers and her sister won’t eat her side if it even had one on it). It would be nice if you could add soup (although I could see why this would be tricky) and the specialty cookies maybe with a back up option if it’s not currently available. Otherwise it’s a decent enough app.",Add choices,3,False,,Subway
164,2019-10-16 22:39:02,Randy R Robbins,"The app lags when exiting and entering the app the splash screen logo lags has a slight delay this could be improved with debugging as well as the app feeling slightly sluggish when taping on options sometimes you have to press twice or harder to select something I also wish mainly just an improvement fix for me when you click on show card it automatically turns your brightness all way up which can be nauseating to those of us that prefer our phones darker/dimly lit 

On a side note I wish as a neat feature it would keep your lifetime order history like a full receipt with what was purchased for order going back to 1-3 months or so but a less detailed overview of all orders made with your account such as a line with order total and date transaction was made and which location —just some suggestions",Bug Fixes-A Few Suggestions,2,False,"{'id': 11560402, 'body': ""We appreciate you sharing your feedback, and are always looking for ways to enhance the mobile app experience for our guests. You can always reach out to us by tapping 'Contact Us' in the Menu, or at (833)-778-2929.\r\n"", 'modified': '2019-10-30T17:13:51Z'}",Subway
165,2019-03-06 03:21:47,Aob88,"I like using this app and the option of ordering online and picking it up. That part is fast and convenient. 2 things I wish could change:
1. You can only save an order to “favorites” right after checking out. If you forget, it’s no longer an option to save the order. I never remember to do this when I’m in a hurry and have had to re-build my order each time I use the app. 
2. I wish there was a way to combine payment methods. I have a gift card that has $6 and change left on it. My order is usually more than that amount. Because of this, I can’t use the gift card at all via the app. It won’t let me use the balance and combine it with another method of payment.",Like but could use some improvements,4,False,,Subway
166,2020-08-11 20:42:39,Charlotte@40,"I was asked, are you enjoying our app? I hit ""not really."" A message popped up. ""Oh no! Do you want to tell us about your experience?"" I didn't really, but I thought I would help out and hit yes. The next message popped up: ""Do you want to call support?"" The only answers available were Call and Cancel. So basically, this app has been designed to make sure no one complains.

What did I want to complain about in the first place? It took four tries to place an order after I accidentally tried to use a card without money on it. ""This order has been errored and can't continue"" the message went, even after I put money on the card; even after I added a new card; even after I deleted the order and reordered from scratch. In the end I had to delete the app and start over with a new password. Extremely annoying. Wasted 30 minutes.

Also annoying: constantly being asked to save favorite sandwiches, going through the trouble of naming them, and then being told the app can't save them because I've reached my limit. The app shouldn't ask me to save them if that's true.

Also annoying, every time I hit Reorder I get an error message.

This app is pretentious and arrogant.",They aren't listening,2,False,,Subway
167,2020-07-21 20:35:28,Scot Sterling,"I love Subway stores and I regularly order sandwiches there. I used the app and had started to earn a few $2 coupons. With a group of friends, I suggested using my app to scan for each of our purchases to earn points towards the reward. After scanning for 4 individual sub orders, my account was frozen. The message is “Something has gone wrong with your account, contact customer support”. I have looked all over the Subway website and have found no options in their contact us section regarding the app, and the FAQ section was of no help either. 

I am very disappointed by the decision to not include a phone number anywhere on the app or website to talk to a customer service representative. 

Subway is a great place to get sandwiches, but the corporate decisions made concerning the app and customer service are cheap and effortless.",Locked Out with no Support Options,1,False,,Subway
168,2018-07-08 19:04:13,Pursesandpumps,The only issue I have is pretty huge and that is the special instructions needs to be in red bold whatever I ask for Guacamole on side and every time I go pickup they’ve put it on the tuna sub which I hate to but have to wait for them to remake I usually split the footlong with my hubby who doesn’t like guacamole so it really does defeat the purpose of having it ready for pickup when you have to sit wait while it’s being remade and they get annoyed as they always say it three or four times but it’s already made I get it but it’s their mistake not mine I feel guilty then and now I’ve made them mad but for the last few weeks I’ve been there pretty much every day ordering the same order you’d think by now they’d get it,Love it but needs a tweak,4,False,,Subway
169,2020-03-07 04:51:58,Ames7977,"It was super easy to navigate and order, once you get the gist of it. At first I didn’t know what I was doing, but it was like one of those cooking games. I found it amusing to order. I only tried it once so far for the buy one get one free order. I read that the app didn’t work for some. Everything worked so far for me. One feature I did not like is, you have to add gift cards a head of time and they verify that it loaded to your account through your email and then you can resume checking out in the app. The Target app lets you just add the gift card and pay instantly, whereas this one makes you wait for an email to be sent to you.",Give it a few seconds,5,False,,Subway
170,2020-07-06 16:18:24,KylieJustine,"I’m a frequent subway buyer, and using the app is convenient for quick pickups on my lunch break. It’s a very user friendly and visually appealing app that makes it easy to access deals and use rewards. 

However, it’s about a 50/50 toss up between whether the app will actually submit your order. When it doesn't work, I just get error messages that offer no solution. After messing with it and realizing it’s a day it’s just not going to work, I sometimes attempt to use the very frustrating online ordering, which glitches way more than the app, or I just give up. 

It appears not everyone experiences this, so it’s definitely still worth downloading to see if you’re one of the lucky ones.",Fantastic when it wants to work,3,False,,Subway
171,2020-07-13 19:35:09,HahaHathaway,"The user interface is very well designed and easy for anyone to grasp and understand. The customizable options for the sandwiches are pleasant and well thought out, it all makes for a clean look with a great user experience. This is by far the best sandwich app I have installed on my phone in the last day or two. Plus the 5 dollar deal really makes for a good incentives download and use as a gateway to be exposed to the fantastic app. Overall my day has been made brighter by the app and I don’t think I will ever look at subway the same. Subway I am now talking to you directly, thank you so much I will cherish this forever.",App is hella good,5,False,,Subway
172,2018-02-15 04:31:00,MarcW23,After a loonnng hiatus from this app due to it being complete garbage I finally decide to give it another chance. Decent updates but not the most user-friendly. The biggest issue is that the bread selection doesn’t show up on your sandwich maker’s end so I show up to just grab n go and later find out when I go to eat lunch that it’s the wrong bread. Check the receipt to see if it was my entry error or the sandwich maker’s. The bread selection doesn’t even show. Really? Most of your bread is garbage so I go for the flatbread (still not a great product but better than the others). So today I added it to the notes section to be sure. The sandwich maker thanked me as he admitted there’s been nothing but problems and the bread doesn’t show on his end. How do you guys miss that part? I mean isn’t the bread the most important part?,Still needs work,2,False,"{'id': 2707081, 'body': 'We are working on ways to improve the app experience - we would love your feedback to understand how to make the process easier for you. Please reach out to us at (833)-778-2929 or via email at appfeedback@subway.com', 'modified': '2018-02-28T21:13:33Z'}",Subway
173,2020-10-29 21:31:04,JDinKC2,"App randomly picks different breads based on sandwich, instead of all defaulting to one bread type or asking every time.  I ordered 3 different sandwich types and got different bread than expected.

The graphical sandwich builder makes it hard to see that the bread type is not what I wanted.  The graphical builder also doesn't pick default veggie choices automatically that you would get at store (for instance pickles are normally the default all veggies, but not selected in the app).  Being able to disable the graphical builder and just checkbox the items would be better, it would be more clear which veggies are missing from the default.

The receipt the store gets does not clearly indicate how many drinks (and size) and what flavor cookies and chips, so the store ended up shorting me a drink (insisting I was wrong), and had to verify receipt for me to get the chips/cookies.",Odd default choices,1,False,,Subway
174,2020-09-06 16:43:49,Tha law,"I am a frequent customer of Subway. Some of the time the app works great. However, whenever there is a special promotion, like 10% off any item, the app is full of glitches and doesn’t apply the discount. I just wasted 15 minutes of my day ordering, trying to apply the promotion, and then getting to the screen and having the promotion not work. Then I tried to reorder. No dice. It’s complete garbage. This also happens when there is something like free chips or a free cookie with the purchase of a foot-long sub. I am sorry, but it’s 2020 and there is no excuse for a company to have an app that is this poor. Again, I wasted 15 minutes of my day trying to apply a 10% off discount only to have it not work. I tried at least five different times. Forget it. I’m not using this app anymore. I guess I’m going to have Dominos today.","Bad App, Promotions Frequently Do Not Work",1,False,,Subway
175,2021-06-13 03:23:38,mbolo1,"The app is easy to make your sandwich exactly like you want it. The graphics are great too. The payment part is super frustrating though. If you want to pay with a gift card that you have downloaded it will not let you pay the rest with a debit card. Also, you cannot combine gift cards. I ended up with 3 partially used gift cards and no way to use them. Even when I went into the store to use them I could only use one and had to pay my remaining balance with cash. I still have 2 partially used gift cards with no way to use them on the app. This needs to be fixed on the app and in stores. I did email Subway about this awhile ago with no response.",Good until you want to pay with a gift card,3,False,,Subway
176,2020-06-15 18:46:11,Mcole8891,"I have tried to use the app multiple times to take advantage of a deal that is going on. I have the same issue as another user who posted. It adds an extra sub regularly and I am not sure why. I have to be diligent and be sure to check the cart and delete the extra items that have been added. Once I go to submit payment I receive a message that stated the following:

Cannot read property ‘update’ of undefined

At this point I am unable to go any further and am not able to place my order. I do have a screen shot I can share if that would help the developers! I like subway but the app is not worth the hassle until some bugs get fixed. Hopefully that gets taken care of as there are soon good deals I would like to take advantage of.",App constantly has error message,2,False,,Subway
177,2020-05-21 12:39:52,MamasitaM,"I ordered from this app and paid through PayPal. I got a notice of payment from PayPal that was overcharging me. I went into the app to see what was going on only to see it had voided my order. When I looked further, it showed my order as being placed but it doubled the food. I tried to call the store to sort it out. No one answered. I went there and was told it’s my problem and not their problem. I offered to show him the PayPal receipt on my phone. He just kept saying it wasn’t his problem. I called the customer service number and was told that for “my convenience” I could only contact customer service electronically. I tried electronic methods and got zero response from Subway. I tried another store and was basically told it wasn’t their problem. Meanwhile I’m out money for food I never received. I deleted this app and won’t be going back to Subway.",Crooked,1,False,,Subway
178,2020-05-15 17:13:30,Ngbuihsuhusunjisxnxbvxvq,"I have ordered from this app several times and half the time my order does not even go through to the location I am heading to. The staff at the subway knows the app is awful and makes the sandwich anyway but any deals the app offers, such as buy 1 get 1 free will not be applied. If I have to explain that my card has been charged and then stand there waiting for my meal to be prepared it defeats the purpose of ordering ahead of time. If the order does by by some miracle get placed at the location I am heading to it will be missing items that I have already paid for. It seems like a scam to offer discounts and then charge somebody full price. How this app has 4.8 rating is insane to me. If I could give it zero stars I would. Save yourself some time and hassle by just going in the store or going to Jimmy Johns instead. Absolute garbage.",Complete Trash of the Highest Order,1,False,,Subway
179,2018-01-09 17:27:03,Dr. Chennings Brown,"I can’t put more than one sandwich on an order with out having to do it NINE TIMES. You can’t get any of the selections you want right, and all the sandwiches are in the wrong spot. The concept of the app is fine. What it has become is a nightmare. When you try to tap a place you want to eat on the map, it switches back to the location your home town is. Oh nice. I TRIED to have my order made in Detroit, but the FREAKING map made the order go to MISSISSIPPI. I’m sick of this bull crap. You guys have the time to make little gifs of cars going up and down on hills but you can’t make an app that FREAKING WORKS.  Kick your 5000 people out of the “Cutesy Graphics” department, and hire some engineers who are going to make the app function properly. YOU KILLED THE APP. I don’t know how much money you all spent updating this app from its already perfect version, but whatever you spent, it wasn’t worth it. Please fix it.",Terrible app. Used to be better.,1,False,"{'id': 2265101, 'body': 'We apologize for any inconvenience this caused. Please contact us at 1-800-888-4848 or appfeedback@subway.com. so that we can make this right! Please mention your concerns, the restaurant location, and your user name while contacting us. We look forward to hearing from you.', 'modified': '2018-01-10T19:29:30Z'}",Subway
180,2020-10-18 18:27:13,tlouart,Hopefully you get this message my name is Jeffrey I’m in Pastry Chef down here in Miami used to be I noticed four different subways are closing down because I think you guys need new ideas you should  come out with the box . 5 dollar specials are great but you  would only have people coming in for that only you need to have different things like I said the box having two different sandwiches something different sometimes a business I know people forget and that’s what I notice what’s going on but please don’t close down contact me if you need anything thank you so much.,About how we can change subway branch,5,False,,Subway
181,2020-07-18 06:20:06,natalieyaayayaya,"I’m a sandwich artist at Subway. SO MANY customers ask me to help them because the app always says they don’t have a valid phone number when signing up (most people order online while inside the store, in order to get online deals.) Another issue many customers have mentioned to me is that there’s no option to have certain vegetables/sauces on only one side of a footlong. I tell them to add it to the “special notes” section of the payment, but customers get agitated. I think the app is great, I just hope those two issues get resolved!",I work at Subway. Customers complain about the app,5,False,,Subway
182,2020-07-28 01:17:25,Spokanelabtech,"I thought I’d try the app and today tried to order sandwiches with it. The immediate thing I disliked was having sandwiches “prebuilt” (i.e., the turkey ham sandwich I wanted already was set up with certain ingredients). That’s an immediate pain in the behind because then I had to go in and remove everything that I didn’t like and then add things through the customize menu. It’d be a lot easier to simply start with the main ingredients (turkey and ham in my case) and then customize from there. I can’t imagine EVERYONE wants the ingredients you have the sandwich preset up for. Secondly, I had zero success getting the $5 deal listed if I was to order two of the sandwiches. Thirdly, the only option available to pay was through Apple Pay. At the end of the day, I decided the app is worthless and deleted it. Certainly doesn’t suit my needs.",More complicated than necessary,1,False,,Subway
183,2020-02-26 01:28:04,Autumn7499,"I ordered my lunch on the app and after I brought my food back to work, my coworker handed me my bag and I realized that subway had forgotten my bottle of water. So I went into the app to try and make a comment or something so I could get a refund, but there isn’t any option to do so. With any food ordering app I’ve used, it’ll normally have a “report a problem” or the app will ask you about your order and allow you to put in feedback. So the app got my order right and I got my sandwich, and I filled out the survey on the email, but it’s just a standard survey for everyone. There should be something within the app when you look at previous orders that allows you to submit a comment about an order.",Could be better,4,False,,Subway
184,2019-06-30 01:21:50,Thornivy23,Just got the app so that I can order something and go pick it up. After going through the headache of setting up an account… Standard stuff... ordering a sandwich was way too complicated.. Wanted to make it a meal and there was no way to get a fountain drink. Had to go ahead and go with a bottled soda. Then I couldn’t place the order anyway because it wouldn’t take any payment method. There’s no option to pay in store. Mainly I was surprised because it wouldn’t let me pay with my card. So I got an app to make things simple and rather than going up to subway and taking the 5 to 10 minutes to place an order I had to spend 30 minutes or so setting this up to be rejected and still have to go up there and order like I don’t have the app. Waste of space on phone and at this point I’m so frustrated I think I’m just gonna take the 2 minutes to place an order on Taco Bell app.,Won’t work.,1,False,"{'id': 9550033, 'body': ""Hi there, please contact our support team by tapping 'Contact Us' in the Menu, at (833)-778-2929, or by email at appfeedback@subway.com. Have your app version, device type, and the steps to reproduce any errors ready- so we can investigate and address these concerns for you. Thank You!"", 'modified': '2019-07-08T13:36:30Z'}",Subway
185,2018-06-04 23:20:15,Nightfall412,"App was mostly user friendly.  When looking at the picture editing of the sub it doesn’t allow you to change the cheese type.  If you remove it you can add the cheese you want later, but the cost goes up.  However, if you hit the Plus at the bottom right, right away to add additional things, it lets you modify the cheese type that’s there for free in this screen.  I am not sure why you can’t change the cheese in the main picture edit screen like you can change the bread, but at least you can change it in the adds screen. Pretty good job Subway.  Please fix it so you can slide through the cheese options in the picture edit and my rating will change to 5 stars.",App work pretty well!,4,False,,Subway
186,2022-02-20 19:34:29,DO BETTER SUBWAY,"This app has good intentions. However, the execution missed the mark. One of the beautiful things about subway is being able to walk in and customize a sandwich to your exact liking: protein, cheeses, add-ons, and sauces galore. That, unfortunately, is not the case here on the app. There are very few sandwiches to select from and what are available are set and fixed so if, for example, you choose a ham and cheese melt, it is impossible to add, say, turkey or bacon. There is also not a full list of sauces on the app. So you can add basic condiments like Mayo, mustard, oil and vinegar, but the fun ones such as creamy sriracha or southwest (etc) are not featured and available on the app. All in all, this is a big bust for my family. We will be having to go in and order to our liking until Subway works to make their app actually accessible.",Impossible to build your own sandwich,1,False,,Subway
187,2020-06-25 21:20:33,Pm mama,I accidentally submitted an order. At the bottom of the confirmation page it says call the store to cancel your order. I called the store immediately. They told me they couldn’t cancel the order. I had to use the app. I explained to them that the app says to call them. They said sorry. I asked for a corporate number to call and explain the situation. There is no way to call them. I just submitted feedback for the store because that’s best I can do for now. This is a serious error in this app! I’m not sure I’ll ever use it to order again now that I lost money. Btw I was trying to see if a further store would honor the recent 2 foot longs for $5 each as the 2 closest to me never do. That’s how I accidentally order a sandwich. Thank God it wasn’t 2 sandwiches I ordered and won’t get. I hope subway returns my money.,Be very careful before you order! You can’t cancel,1,False,,Subway
188,2018-02-01 21:24:43,Pixie's Performance Reviews,"It looks like they tried to design a dating or social media app. The focus should on a simple efficient design to order a sandwich. Earlier versions were clearer, now it’s a bunch of flowery crap you have to scroll through to order. It’s also like a game (in a bad way) where you have to be careful what you touch because it will toss in a drink and chips into your order while all you want to do is change one ingredient. The only reason for using an app instead of ordering in person is because it is supposed to be faster and easier. The app in it’s current state does neither. The Panera app has considerably more options, yet is easier to maneuver through and edit an order. 

Other suggestions- let the app indicate that the store you want to order from is closed or having technical difficulties instead of the app crashing or a vague description pop-up.","App was bad, now worse",1,False,"{'id': 2515539, 'body': 'We are working on ways to improve the app experience - we would love your feedback to understand how to make the process easier for you. Please reach out to us at 1-800-888-4848 or via email at appfeedback@subway.com', 'modified': '2018-02-06T21:30:07Z'}",Subway
189,2018-10-03 18:23:57,Pregnant&Hungry,"I’ve wanted subway over a week. I just downloaded the app to order it. I didn’t get half my order cause they didn’t read the ticket, they admitted it was their fault. I’m pregnant and haven’t ate in over 24 hours and paid almost $20 for just a sandwich. They tell me I can come back and get my stuff that I’m supposed to get it myself unless I go through drivethru. Went through drive thru. They acted like they couldn’t do anything for me. This is the subway on Martin Luther king in Little Rock. There is no way to file a discrepancy on the app for something wrong. So how I’m out $7 for things I didn’t get. It may not seem like much to you but when you’re pregnant in a homeless shelter it adds up, every penny does and they weren’t very willing to fix the issue either even after I called twice. I will never use this app again not this location. It also won’t let me delete my cc.",Pregnant and hungry,1,False,"{'id': 5405529, 'body': 'We are sorry this happened - please share more details with us at (833)-778-2929 or appfeedback@subway.com- so we can make this right. Please mention or have ready the restaurant location, date/time you placed the order, and your user name when contacting us. Thank You.', 'modified': '2018-10-08T13:37:23Z'}",Subway
