,userName,title,rating,isEdited,review,date,Company_name
143,BossBabe99,Dominos,4,False,"The features on the app make it simple to use and order. One of the features being able to save frequently used addresses that are delivered to and various credit or debit cards, making it faster and easy to order. Another feature that is favorable is being able to track the order and receive updates when the order is complete and the driver is near the destination of delivery. Then there is a rewarding points feature for utilizing the app, receiving points based on ordering over ten dollars earning ten points towards per say a free pizza. Though that does not include extra toppings and the delivery fee. Again, the features on the app are simple to use and can be useful for those who like delivery.",2019-12-15 21:41:31,Dominos
144,robert_rayy,I switched from Pizza Hut to Domino’s but I might switch back.,1,False,"This is my Domino’s store that I have to order from when I want pizza. I like domino’s pizza & I like the deals I get but this location is terrible. Every single time I’ve bought a sauce like hot sauce or ranch it never comes. Once they offered to go back to the store & get it but by the time they got back my food was cold or I would have been finished eating. They’ve forgotten my a drink I’ve ordered twice. Most of the time my pizza isn’t fresh & taste like its been sitting in a warmer. On two occasions my pizza never came to me, I called the store back after waiting two hours for my pizza to arrive & asked what was going on & they had no customer service saying “It’s coming just wait” then just hung up on me, after I had already waited two hours. I’m not the type of person to waste my time to write a review or call corporate or anything but it’s starting to get frustrating.",2019-03-17 22:00:48,Dominos
145,Quickn,Is a good app. Don’t like the new update,3,False,"Have been using the dominos app for years and have enjoyed it. Recently it has gotten an update which isn’t bad however when you are trying to get an order in really quick and are use to the old version it isn’t pleasant. Was placing my order at red lights on my way home and with the new update you have to select your topping then how much of it (normal, double, light, etc). If you don’t select how much then it doesn’t go through as you selecting it. In the past if you want less it more you clicked somewhere else. Long story short I got home and  noticed that instead of my 3 topping carry out deal I have a plain cheese pizza :/ still a good pizza but wish my topping selection would have through 😪",2021-04-12 01:06:08,Dominos
146,TattooBetty86,Rewards points not available at restaurant,3,False,"Everytime I call my local Domino’s to place an order they aren’t able to pull up my rewards points to redeem the free pizza. This was an issue the last few months because ham was mysteriously removed from the app even though my local restaurant was NOT out of stock. During this time, in order to redeem my free pizzas, I had to order an all pineapple pizza using the app and quickly call the restaurant to let them know I in fact wanted ham and pineapple. I used to love the ease of the Dominos app and once “Hamgate” happened, I got to experience the lack of communication between the app and my local restaurant. Rewards points accumulated when ordering through the app should also count towards in store and phone orders.",2020-07-09 09:49:41,Dominos
147,Debber0918,Job slackers!,2,False,"The only reason I scored this app so low is for the fact I live in Leland, NC. We can’t order delivery from this app. We have 2 stores again but this app has never worked for delivery no matter what or which store it comes from. I love my Dominos and your my son’s absolute favorite. Going through the hassle of having to order carry out then calling the store to change it to delivery just so the coupons can be used. Some slacker needs to fix this app asap so not to give costumers the most aggravating and drawn out excursion just to make an order. When this issue is fixed I will then change my rating of this app. If it continues it will be tough cookies for Domino’s. I will just have to order my pizza else where for now on. Just fix it already, it’s been years of this app being like this.",2020-03-11 02:30:22,Dominos
148,Swype die hard,Needs security simplicity,3,False,"From a feature standpoint domino’s still sets the standard for other pizza deliveries to follow. However, as a user of a password manager like LastPass for my storage of passwords and credit card data, Domino's is missing the mark on integration with this app. I limit the amount of places I store my credit card info and never save passwords on apps and Domino's is one of a small handful that hasn't embraced LastPass integration with IOS. When attempting to use LastPass the password is not automaticallyfilled and when attempting to copy/paste my CC info the screen changes when you switch back and forth so if you're not fast enough the CC info does not remain in the buffer. 

Taking password managers into consideration would help in keeping things secure while maintaining the general UX of the app",2019-10-05 18:30:43,Dominos
149,The Mack,Pizza Hut Won me over to Dominoes,5,False,"I was trying to place an order on the Pizza Hut app. It was ridiculously convoluted and difficult. I got extremely frustrated and thought I would try a competitor. I HATE Papa John’s, so that ruled those idiots out - period. At that time, I had not had a Dominoes pizza since college. I thought I would give you guys a try. Your app was a breeze! Then I received the food. Yeah, I haven’t looked back, since!  I love using this app and I LOVE eating your food!!! 

My only suggestion is that you design a way (even if it is a comment option) to make substitutions/additions. I like to add tomatoes to my Philly Cheesesteak. You don’t have an option to allow people to add such requests. Fix that, please?",2019-02-11 19:38:54,Dominos
150,Buttmuncher 27,"Great, but not.",4,False,"The app works well for ordering food. The checkout process is met 75% of the time with an error message saying issues processing payment when using a saved to profile CC. I’ve had to add the card from scratch to get it to process the payment. There have been two occasions it ran the card even though I received an error, both times I had two separate pizza deliveries in the same evening. Double the food, double the price, double the headache.

Fix the issue with failed processing payments from a saved CC. Having to renter the card defeats the whole point of saving it to begin with. If you don’t fix it at least get rid of that option so I don’t waste time hoping it will work, and then it never does.",2019-06-13 23:28:58,Dominos
151,Gap Spanner,"Okay, but finicky - and confuses store staff",4,False,"The app works well for most things, but if you make a mistake, it’s best to cancel everything and start over. And don’t use the ‘fav order’ feature. Even though you can change things before checkout, sometimes it keeps the old info.

The other issue is more on the employee’s than the app, but it impacts the app - they don’t seem very happy with or supportive of the app. They sometimes have difficulty finding the order, and then seem upset that I used it. Sometimes they just have me sign a receipt (I pay via the app), sometimes I don’t - and some will ask to see the card, ID or both - or none.

This somewhat un-enthusiastic response to app-orders makes it less pleasant to use it at all.",2018-08-02 01:45:33,Dominos
152,GramLover,Errors,2,False,"I believe the app overall is effective, but in my experience there were many errors in trying to place my order. I would click the screen and would need to click it a minimum of 10 times, if not more in order for it to allow me to the next page. I also think it would be helpful if the total of your order could be displayed at the top or even possibly the bottom of the app in an effort to keep track of spending instead of having to proceed to checkout to see your order and possibly need to edit it in order to fit within a specific budget. Lastly, it would be helpful if the user were able to provide specific instructions on every item and not just pizza. I ordered wings and wanted to be able to emphasize that I wanted them firm but there was no place to put that information.",2017-09-19 02:53:15,Dominos
153,price wreck,Pricing,4,False,"I love using the app! Fast, secure and I love that I can track the driver when our pizza is arriving closer to our home. However, this is not the first or second encounter I’ve had when using the app. Majority or my orders consist of the 2 for $5.99 deal. With the options given, the stuffed cheesy bread is part of the bundle. When ordering this, it never fails! The price is currently showing on the app at $6.68. I always end up having to call my local store and report which then results in not gained points, to my understanding anyways! This 2 for $5.99 deal needs to be reviewed (all items available for the price) for all customers to ensure that we’re being charged correctly! Thank you Domino’s!!",2021-02-03 20:11:14,Dominos
154,tplumer,Not good anymore,2,False,"Used to be an okay app. Now it asks me if I wanted tracker instead of automatically tracking. And then didn’t work anyway.  Also my pizza came wrong and there’s was no way to contact the store through the app. Had to search online for the phone number. The “live chat” is only to order. Can’t help you with anything else at all.  It’s not a live chat at all it’s a robot for orders. And unless you’re placing an order continuously says it doesn’t understand. I’m in the app.  I’ll just order that way much easier than the unhelpful “live” chat. Also constantly reverts my payment to my old expired card even though the new one is there to check.  It won’t let me delete the old one, it’s always back the next time and the default. Every update I think it will be fixed but not so far. It’s frankly easier to just call.",2020-01-25 21:05:43,Dominos
155,shortfattandlezzy,App isn’t that difficult but it still needs improvement,5,False,I’m not sure why people have so much trouble with the app. However it would be nice if the site showed what ingredients were on the pizza before you ordered it and how much things were before you clicked on it. I’m really tired of getting complaints from people when I’m at work and having to fix the websites mistake. Also it would be nice if you could add sauce to the philly or buffalo chicken when you’re doing half and half. Those are literally the most common complaints and they have been complaints for the 5 years I have worked at Domino’s and yet they haven’t been fixed. Please fix it. Thanks!,2017-11-12 00:47:20,Dominos
156,Customer-1234,Please do better - Poor Experience Overall,2,False,"Whether it’s the persistent popups trying blocking you from accomplishing what you opened the app for in the first place (to order food the way you want it), or the fact that after ordering the app continues to use location services until you fully quit the app, it’s a horrible experience overall. It’s only marginally better than picking up the phone to call and even at that — it’s simply that you don’t have to wait on hold and then pay at the store.

Simplify your app and use more limited targeted popups. Users don’t need to bashed over the head with the same “special offers” over and over each time they order. When you spend as many clicks dismissing popups as selecting your food, you’re doing this whole app and marketing thing wrong.",2022-01-21 20:13:36,Dominos
157,jehehegxdgd,Racist Worker *Brandon🧔🏻*,2,False,"I recently ordered a pizza 🍕 from them and it was plain cheese and they messed it up because  it was burnt 🔥 I got it delivered and I called them back and a worker named Brandon came to give me a new free pizza  🍕 and he had a very bad attitude he didn’t say much at all to me and my African American brother he acted like we weren’t even there like he was above us by ignoring my words like “thank you” I said twice and he COMPLETELY IGNORED me and my AFRICAN AMERICAN brother we are both black and I don’t usually put rude white ppl off as racist but he really acted there’s a BIG difference in saying something rudely and not saying anything all and using your body language to do it and he did it VERY, VERY well and got his point across very well but I will say this is a very good app and my first delivery 🚚 guy was A very kind person  with a GREAT 👍 attitude 😊.",2020-03-28 03:31:45,Dominos
158,Bingo612,What is wrong with this app??,1,False,"So I have now downloaded the Dominos app on 3 different occasions / 2 different phones. Each time I get an error message that my payment (credit card) is not accepted for “generic payment error”. So I try again (card) to make sure I didn’t type something incorrectly...same thing...so once again I try the PayPal option this time, same thing again! Last attempt I try to pay at pickup...payment error!! How do you have a payment error for pickup?? Let me just tell you that I deleted this app over a year ago at my old address for the same reason then. Uninstalled and reinstalled then and it was the same result, giving them the benefit of doubt I just waited until now.  So now 1.5 years later I give in again... new address, new phone, same credit card...it still doesn’t work! I give up and back to Papa John’s!!",2020-12-25 23:35:17,Dominos
159,Patto Dupes,"Pizza NEVER came, HORRIBLE customer service!!!!",1,False,"I ordered a specialty pizza costing me almost $30 and was so excited for it to come. However it never did. The app said it was “delivered” and I called the store I ordered it from many times in which they kept hanging up or passing me to someone else. I called the next day and the store claims they never even received my order (you get an email saying exactly which store makes your pizza so this was not true). Then I called customer service in which they told me to call my local store, which I told them I had multiple times. After so many calls and hours of trying to figure out how to get my money back or at the least a free pizza, nothing ever came from it. I then contacted customer support multiple times online on their feedback website and included my order # and store and NEVER HEARD BACK. Love dominos but definitely never ordering from the app again wow.",2020-03-19 01:53:29,Dominos
160,Jp402013,Amazing food and the staff is awesome!,5,False,"This is the best Dominos pizza I have ever had. I stopped eating at Dominos years ago because the pizza was not very good and the costumer service was poor at a Tulsa location, so I started going to Papa Jon’s in Tulsa and Pizza Hut in Okmulgee.  I gave it another try when the Okmulgee location opened and my first experience was absolutely amazing. I am a regular guest now and your pizza blows the competitors away and is so much better! Thank you for making such great pizza and costumer service available in my town! Also, I am an executive chef and have worked in the restaurant industry since 1995, and this is always a surprisingly great experience each and every time! Thanks again! Chef James Price",2017-11-06 17:14:02,Dominos
161,MarcFromage,Show your prices!,5,False,"When using a coupon, and in some other instances.... the pricing is not made clear... for instance when using a 50% off coupon for first time app users, no prices were shown... so I don;t know what I’ll pay until I customize my pizza and then go to the checkout cart. Frustrating.

In addition, the app tacks in extra fees and doesn’t say why... for instance, I had to go through trial and error, but apparently you charge a dollar to change to homemade crust... which is fine, but be transparent and show the fees. If a customer knows “this costs extra” they can decide to pay it or not, but don’t hide the fees.",2020-11-10 22:01:03,Dominos
162,fuqdominos,Garbage app!!!,2,False,"Had to reenter my info several times. Once I was finally able to place my order there was no place to add a tip for the driver. There was a screen note reminding me to tip the driver when ordering because it’s contactless. Tried backing up and reviewing the steps to see if I missed the tip box. No. So I made the mistake of falling down the rabbit hole of the CS chat bot. Its answer to a question about the app die ted me to where I could get the app. I tried to connect to a live CS agent but couldn’t get through the endless bot questions. I resorted to calling the store. There an automated recording directed me to the app. I finally was able to “hold the line” while I waited for the next representative. After 15 minutes waiting, I scrapped the order, deleted the app and then spent 2 minutes ordering Papa Johns from doordash. Great job domino’s.",2021-05-28 22:32:19,Dominos
163,solak.v,Quick navigation of coupons and menu,5,False,"This app does exactly what I want it to: gets me from hungry to pizza as fast as possible. The coupons are offered in a simple, legible list, and then the ordering process takes you directly to the menu items from the coupon. Setting toppings is direct. If you change your mind, it is just as simple to take them off. In-app payment requires your card number only once, or you can pay at the store or upon delivery. The tracker helps to time when to expect it to be done.
The app has been improving, but the login panel does not allow me to paste in the password copied from my password manager app.",2018-11-08 01:31:25,Dominos
164,Lbotowey,Takeout mistakes,4,False,"We order from dominos every few months. We would do it more often but they mess up something on our order every time. My neighbor said they have the same thing happen. 
For instance, we ordered two pizzas one with double cheese. They told us in the app that our order was ready but when we got there they had accidentally given one of our pizzas away. So we had to wait what they said would be 20 minutes. It ended up being 45. We get it home and the pics with double cheese that we paid extra for barely had Any cheese. There were spots that the sauce was showing and No cheese at all on them. Never offered an apology a discount or anything. That was the last time we have gone there",2019-12-29 03:45:46,Dominos
165,Definitely not an AI,Seamless Ordering and Great pizza make for a tasty Combo,5,False,"Everything about ordering through the app simplifies the inconvenience of dealing with interpersonal communication. If you have ordering anxiety which afflicts many people I know this app takes the fear of connecting with another human being and throws it right out the window. Besides the psychological advantages this app also cuts down on user error for order taking and helps delivery the exact culinary experience users are looking for: no more I misheard you in the phone, or you didn’t say that, or even I never took that order! Finally we can all just let technology  solve our issues and stop dealing with the nuisance of people.",2018-04-10 22:24:42,Dominos
166,GirlWhoWaited0423,Review,5,False,"The only reason it doesn’t have five stars is because sometimes they mess up the order. My boyfriend and I order Domino’s a lot, and last night they gave us 2 20oz bottles of water when I requested 2 20oz bottles of sprite. There have also been a few instances where I request 2 sauces (marinara, usually) and I either don’t get the sauce at all or I only get one. Now this only happens once in a blue moon so I’m not too upset about it, but I feel it should be addressed nonetheless. I know it’s not an error on my part because I always always always triple check the order before placing it. I love Domino’s, so I’m not going to stop ordering because of this. But I should get what I ask for.",2017-10-28 13:04:27,Dominos
167,gnicolet,Great quality and customer service!,5,False,"I am one who LOVES pizza. In the past, I would always stray away from Domino’s pizza. I used to prefer Pizza Hut if I ordered pizza from a “chain” restaurant. Now, I ALWAYS order Domino’s pizza. The customer service is wonderful, the quality of the pizza has improved TREMENDOUSLY, and it’s always ready to go faster than you can imagine. Even when you have it delivered, it comes fast. For example, I ordered my pizza through the app at 8:02pm on a Friday. I received alerts when my order was being made, when it went into the oven and when it came out (8:13pm). I received it at 8:23pm. They have definitely gained a loyal customer out of me over the past year or so.",2017-10-14 00:39:22,Dominos
168,KwikKarl,Good App but Could Use More Information,5,False,"The app is great. I especially like the tracker. If I could suggest one upgrade it would be this; add a function that allows people to see what toppings come on each specialty pizza, prior to choosing it.

This could be in the form of a question mark (or something this) on the line where the specialty pizza is listed, that you could tap. Once tapped a small pop up could appear listing the toppings for that specialty pizza.

As it is right now you have to actually go through it like you’re going to order a pizza, just to see what comes on it. Not very convenient. Anyway, that’s my 2 cents worth. Keep making hot tasty pizzas for us to enjoy!",2019-10-08 01:27:10,Dominos
169,Cameron1360,Free pizza coupon and 10% screws up app,2,False,"First off, I imagine I’m correctly writing this review but I might typo because the text is not showing up in . The app will put priority over the “free pizza” coupon if you use it when using other coupons and you are wanting to delete the free pizza coupon. I had to deselect my pizza multiple times because I felt the free pizza wasn’t worth it right now. After that,  tried paying for the pizza and had many expired cards on my profile so after I filled in all the information, it finally told me that I could not add a card because of the amount on my profile. Also, typing all this has been horrible because I keep getting distracted and I literally cannot see what I have typed because the text is invisible during this review process.",2020-08-16 02:51:00,Dominos
170,MrTravisHD,"Easy, Breezy, Beautiful",5,False,"Well not really the beautiful part. I feel like the app could use some visual tweaks to make it a lil more user friendly, but it’s not enough to take off a star.

The app works great. I love anything that allows me to get to my food without having to talk to a single person the whole time, and this app just about does it (especially with the in-store Kiosks, dang game changer.)

Only thing I find hilariously over-engineered is the process for deleting previously used cards. Instead of swiping it away, you have to select it, then select “delete card,” then type the word “delete” to confirm deleting the card. Seems a bit redundant, but it works!",2018-11-07 20:44:35,Dominos
171,surkir,What happened to the delivery???,5,False,"So when we first started ordering Dominos, like about 3 or 4 years back, it would deliver to our house. It was like that until the beginning of this year. Yes, I know this review is a little late but hear me out. Anyways, when I went onto the app on my phone to deliver a pizza to our home, it said that it wouldn’t deliver to us. Like, what??? It worked before, why wouldn’t it work now? I was immediately confused why this was the case. Over the 8 months, I thought it would change, but NO, it still hasn’t been fixed. We tried online, also doesn’t work. Dominos, if you are reading this, probably you won’t be, PLEASE JUST FIX THIS!!!",2018-07-22 02:59:41,Dominos
172,Alex1359713579,Who is making our food,4,False,"I saw a post on here which I certainly related to so I will reiterate. It really was a nice feature to be able to see who was making the pizza at the Dominos store. I know as a national franchise, dominos must strive for consistency throughout all of their locations and think that attaching the name of the chef to the order creates accountability, for the cooks who will know their name is directly tied to their product which not only helps in personal online reviews “Great job Mark!” But also word of mouth as people could be more likely to order dominoes if they know their best chef is working that night. Overall very high quality ap, experience and food but am going to drop from 5-4 stars after seeing this change",2018-08-24 23:39:09,Dominos
173,Iamducky,My new go to place for dinner!,5,False,"Dominos Pizza has become my go to for when we feel like having pizza. With their awesome $5.99 deal, we can get so much food for a reasonable prize. That means that we can get a medium pizza with 2 toppings for just $5.99 and each person can choose to customize their pizza the way they want to! And it’s so delicious. I also love their chicken Parm sandwich and my whole family loves the chocolate lava cake. And let’s not forget the cheesy bread, which we order with spinach and feta and is also $5.99. To sum it all up, we get a lot of food for a reasonable price and it’s all fantastic. Wr ordered pizza yesterday and today. I won’t order from any other pizza place ever again.",2017-10-15 01:19:16,Dominos
174,sdpbboy,Always my go to,5,False,"I live in an area where delivery is not offered so when I dog sit in Logan I always order Dominos. I tried ordering yesterday, Thanksgiving, set my order and waited and waited. After about an hour the Dominos Manager called me personally with an apology about my order and that they were actually closed. Sad day. But I was super impressed he took time out of his personal holiday to tell me he was sorry about the online ordering not notifying me of the location being closed. So I’m ordering today. My order is in the oven and I’m more than excited to get my order. That personal touch yesterday means a lot! I’ll always order Dominos first thing, it is the go to for me.",2018-11-23 20:09:48,Dominos
175,Denny8704,Horrible for large orders,2,False,"I do a monthly order for 37 pizzas. Every single time it takes me over an hour to get this done!  You can’t do this large of an order over the phone. The website can’t take an order this large; it has you call, which gets you nowhere. I’ve ordered through the app now for 3 months and it takes forever and MANY tries. There is always a network error message and/or the coupons don’t work. On a few occasions, someone at the location actually called to ensure the large order was legitimate. Each time, they said they would talk to the manager to make this much easier for me. To date, have never received a call back.  I can’t give up since this is for a homeless shelter.  I just wish this didn’t take the time it does (and shouldn’t).",2022-03-24 17:51:16,Dominos
176,Faolan5,Some Suggestions,3,False,"This is a great app, very easy to navigate and pleasing to look at! It makes ordering a pizza easy, which is nice. My only complaint is that the address the order is being sent to is not really visible in the ordering process. You can set it BEFORE you make the order, but after placing the order and confirming a name, contact, and payment method, it does not ask you to confirm the address. Additionally, if you add an address that has a suite number to your profile, you can put the suite number when making the address but it is not visible when you select the address to look at it after adding. 

I just think it would make matters more convenient, and ease the minds of all the double/triple-checkers, lol.",2022-02-05 03:28:33,Dominos
177,Disappointed TryingNickNotTkn,App needs to allow entering amount for tip,3,False,"App needs to allow entering amount for tip for delivery driver. Your website does give away to add tip if we go through browser. I just spent time with app picking out and ordering, entering payment information, and looking for way to add tip. No way to add tip. I went to browser then. But I could not even log on this time through the browser. Finally, I looked up number of store, called them, they gave a solution. Before that, I almost quit and cancelled order. But I had just used rewards points. I didn’t know if I’d lose those. That also is not clear on your app. So I kept trying. It took a ridiculously long time to place the order because of the lack of a simple option. .",2021-08-22 00:31:11,Dominos
178,Lew1604,Simply cannot pay thru the app,1,False,"It’s been a year that I’m unable to finish my orders thru the app because it NEVER processes my payment and it asks me to call the store. I’ve tried different cards, Adding and removing them... it just does not work. 
Tonight I’m trying to redeem my free pizza and, no surprise, I cannot place my order thru the app. The store is unable to redeem the points for me and tells me to call customer service. Have you tried calling the before? Don’t bother!
You won’t talk to a person and they basically just tell you to go to the website and contact then thru there and hung up on your face. 
On the website you can only email them about things. So if you’re trying to problem solve your order GOOD LUCK! 
After redeeming these points I will not be using their service again. It’s so frustrating having to go thru this hassle every time I wanna order a pizza. I’m done!",2019-12-14 03:35:03,Dominos
179,bumbleout,Dominos Post Covid,1,False,Either Dominos needs to figure out how to give you an estimate on delivery or allow you to cancel at some point. The app tracker let us see for the second time out order was in process 1) first time for four hours without an ability to cancel and called multiple times 2)  the order was under inspection for 3 hrs with no ability to cancel and no one would pick up on our calls. We get it staffing is tight but just tell us it is 3 to 4 hrs for delivery and we will adjust or do something different. Now the app doesn’t appear to allow us to  report an issue either. Timing seems perfect to limit complaints on  slow the service and or their ability to let their customers know the timeline. Pizza was beyond cold on delivery and we had to find a different option for food way beyond it being delivered,2021-06-27 02:04:02,Dominos
180,LynnaLol,AMAZING!! highly recommend!!,5,False,"Dominos is for sure one of my favorite places to order from. Food is always done well and delivered quickly. The delivery drivers are always respectful, and when I’m going in to get food for pick up, they always double check to make sure everything is perfecto.
I HIGHLY RECOMMEND ordering from Dominos. The food is amazing and you have multiple options for sandwiches, wings, and pizzas and also you can get good discounts and coupons from the app itself which is helpful with saving money (have to have an account to get coupons obviously)
Good service. Good food. So here’s a GOOD REVIEW.",2020-09-08 16:10:02,Dominos
181,Another med intern,Can’t tip from the app,4,False,"I stopped eating Dominos oh years ago. Then ordered one after they changed their cardboard crust(sorry guys but it was) and have been a fan since. Other companies don’t compare not papa john’s, Pizza Hut.  I have the app on my phone and iPad.  I even gift food to family by adding their addresses. I’ll admit app wasn’t user friendly because was difficult to go back but if you click on coupon it takes you back, so I use that trick if I forget something. Only real complaint is I can’t tip in the app so if I gift I either have to call to order or like the first time where I ran over to intercept the driver. Ugh. Fix that! That is inconsiderate to your drivers.",2021-03-12 23:23:23,Dominos
182,ajdkgeut,Good pizza / Terrible PR & CS,1,False,"Your pizzas are genuinely getting better but what keeps me going your competition is the fact that it seems there is almost a growing lack of respect, or an animosity toward Law Enforcement over the last year or so. I don’t know if it’s the newer, younger management or what but even when off duty, your competitors make us feel very appreciative whereas you guys have literally “pushed” me (us) away and toward your competition (I’m now a big fan of Papa Johns and Little Ceasars)! I know it’s a big deal these days to hate and defy law enforcement... that’s the new trend. UNTIL THEY NEED US! The only reason I’m ordering from you today is it is my daughters Birthday and she requested you guys... so yes... you get props for your pizza... but even after having many other LEO’s echo my same assessment, until something changes, I will only do business with you when I must!",2021-10-22 04:43:08,Dominos
183,kirsten827,Suggestion of pop up page removal for easier ordering,4,False,"Unfortunately this is the second time I’ve ordered dominos cheesy bread only to pull up to the window to realize my order didn’t go through. This is partly a mistake of my own, as I usually order dominos on my way home after working 12 hours. However I would appreciate the “you might also enjoy” pop up page with desserts being removed, as this leads me to think I have ordered when I have not.  I use PayPal check out for context. Like I said this is probably mostly my mistake and is just a suggestion! Everything else is great. I appreciate the option of using PayPal and the cheese bread is A+",2021-07-31 01:44:39,Dominos
184,moc33,"Great Food, iOS App is Hot Garbage",1,False,"My family & I enjoy Dominos Pizza. I’ve used their website to order pizza for years with no issues. However, EVERY time I try to use this app on my iPad, something breaks and prevents me  on continuing my order and I switch back to using the website.

I make sure I have the latest version of the app and I’m running the latest version of iOS on the iPad. Today, the app couldn’t finish checking my location to determine my local Dominos location. I even deleted and the reinstalled the app. That time, I got to choosing cheese and sauce on my Build Your Own pizza before getting stuck and not moving forward (next button remains grey and will not continue to the next screen).

Dominos, love your food and I like the UI of your app, but more testing needs to be done for me to use, let alone recommend, your app. Thanks!",2020-10-24 22:58:37,Dominos
185,chazino360,Great idea,1,False,"Great idea but executed poorly. It doesn’t follow a logical path. Things like deleting a item from your cart should be easy as deleting it from your cart. Also it should give an error msg saying how to do it correctly, not show a error msg saying nutritional information is temporarily unavailable. So to save anyone time that may read this if you can’t delete an item from your cart you must first delete any coupons it is tied to then delete the item from your cart. The app is supposed to make things easier but I’ve wasted 25 min trying to get my order correct. Gave up and called the store to find out they don’t have the same deals just to go back to the app for another 10min to figure that out no thanks to any help button or anything. Luckily I love your pizza.... but your app needs work. Hope someone is reading this and does something....thanks if you are",2017-12-23 03:55:01,Dominos
186,jjbj,Bad orders,1,False,"Does not work when you do not get what you order.  This app may get you food but will not help if order is not correct.  This app will get you the food that dominos wants to send but not what you order.  This is an online service and you can not eat an email.  If you want a pizza call someone that will care and that is not Dominos.  I ordered pizza with app and came covered in ingredients I can not eat, even though I was very careful to order correctly.  Had to call store after delivery and was told there was no one to talk too.  A local pizza delivery will care if they fail to serve you.  You can order food online with apps just not Dominos.  The good reviews come from people that got what they ordered.  If you are sure you will get every order perfectly prepared use this app.  I prefer to deals with people that care about the food you get; not if it is 8 minutes faster.",2017-11-12 21:22:36,Dominos
187,Depoppy,Great app Need a way to add a tip.,4,False,"This app is extremely easy to use and makes ordering a breeze. 

My only complaint is that there isn’t a way to add a tip for the driver. We don’t always have cash on hand and sometimes they don’t have the receipt or a pen so you can’t give them a tip. PLEASE ADD AN OPTION TO GIVE A TIP.

Second change would be to change the color of the text to something other then white because it can be pretty difficult to read with the various eye conditions. A larger font and a different color can really make a difference and allow the customer to see everything clearly. Fix those things and I would give you 10 stars.",2022-01-20 01:19:18,Dominos
188,Iher3456678,Horrible App,1,False,"I’ve ordered three times using this app and each time I pay, it said it was an error, and to call the store. The first time I called they said they never got the order so I ordered over the phone. Low and behold, they charged me twice!!! According to the store, in 1-3 business days the extra charge would be returned. The second time same thing, except this time I transferred and had to paid a transfer fee at the bank!!! This last time, we hadn’t had Dominoes in awhile and forgetting what had happened before placed the order and yet again, error message!!!! This time I called the store and they said they never got my order, so I was done. The manager tried to explain that If you order an odd number of items it does that. WHAT?!?! If I could give no stars I would. My kids were looking forward to it. Oh well.",2020-09-09 22:26:31,Dominos
189,STEVESOP,Good food—fare prices—I will keep ordering,5,False,"Good food—fare prices—A $5 delivery charge that don’t go to the drivers is nonsense. I understand dominos pays  their delivery drivers $15 an hour which is great . However a billion dollar Company shouldn’t be profiting on $5 delivery charges that don’t go to the driver . Making customers offset your expenses so that dominos can have larger profit margins is Horsecrap . I rather the food prices be raised then have a $5 delivery charge. It’s like going to a gas station and being forced to pay 30 cents a gallon more because they decide to have an attendant. Everyone offers delivery in this modern day and age , very few businesses decide to have these type of tactics .",2019-10-05 21:44:54,Dominos
190,Hooah6,App is great. Pizza...spotty...sorry,5,False,"Really do enjoy the app. I’d like to see it have a pizza tracking function like Papa John’s but maybe that is something that is in the works. Our pizza’s have been very spotty on quality as of late. More times than not, they have arrived luke warm to downright cold. Nothing the microwave cannot cure but it can be a disappointment. ALL of your drivers have been awesome, polite and socially distant. How do you tip them with contactless delivery? They work hard for their money and I’d like to reward this but if I do not sign a receipt nor face to face contact, how do I tip? Would like to see that added to the app as well.",2020-09-11 21:21:14,Dominos
191,Princess5307,So Many Glitches,1,False,"I was planning on ordering Dominos for dinner and just got fed up with the amount of glitches their app and website had that I ended up ordering Pizza Hut instead. I’m the type of person who rarely ever leaves bad reviews. I will regularly give a good review, but only leave a bad one if it’s really, really, bad. 
If you want ranch sauce on your pizza, beware. It will charge you $100. Literally. Some glitch in their system made the upcharge for ranch $100 instead of the $1 or whatever it should be. 
Buttons will randomly not let you click them. For no apparent reason. You want to add that to your order? Too bad. Can’t click that. 
You want to try to add a coupon? No such luck. If you don’t add it in the exact way intended, it will glitch on you. 
I have a Masters degree in using technology. This isn’t a user error. It’s a poorly coded app.",2021-04-09 22:48:49,Dominos
192,MikeVanderbilt,Has anyone ever complained about getting a burnt pizza from dominos?,5,False,"Excluding the thin crust pizza options, I can’t think of a time o have received a delivery with my pizza too burnt to eat. It seems to be a growing concern that receive undercooked, inedible pizzas, with the well done option ticked in the cooking instructions.  Tho it has only happened 3 times in the last year, that really shouldn’t ever happen. 

This was a review of the app, and the app gets 5 stars, y'all have a great app.  But my local dominos is making me wish I had an option for delivery pizza, on the off chance the competitor doesn’t ship out pizza that is still dough in the middle of the crust. 

Thanks,",2019-03-13 20:24:28,Dominos
193,fbhhfhfhnnthjhthhnn,Great But Not Fully Secure,4,False,"I think this app is great and makes ordering pizza a breeze! The only issue that I discovered is that when I open my app, I’m not logged in, however I can still place an order and use my card that’s saved to my account. I set up my cart and was ready to buy. I selected “save this order to my favorites” or something like that (the easy order option) and the app told me to log in in order to save the easy order. However I was still able to see my card info and make a purchase. I don’t understand how the easy order access is secure but your payment info isn’t. Other than that, the app is great.",2020-08-13 03:47:40,Dominos
