,date,isEdited,review,userName,developerResponse,rating,title,Company_name
156,2020-02-12 10:07:08,False,"When this app was originally launched, it was absolutely AWFUL. There was this big push from the company to “get our app, get our app”, but it really was more of a waste of time than it was anything productive or efficient. However, time has evolved and I have to say the team behind this has done an amazing job making the app much more user friendly, improved functionality, etc. The only area of improvement I have now is around the deals offered within the app. There needs to be more of a variety of deals available, as they tend to be a repetitive or very similar. In addition, I’ve encountered several issues with being able to use these deals in the restaurant, even though an option is given to scan it at the restaurant - this is if the restaurant even accepts deals. They’re only “valid at participating restaurants” and I seem to find more restaurants that are not participating versus those that are participating.",VegasBoy2789,"{'id': 13449987, 'body': ""\rThanks for reaching out! We're continuously working towards an improved McDonald's Mobile App that our customers enjoy using. Thank you for helping us reach that goal by voicing your concerns."", 'modified': '2020-02-12T21:48:18Z'}",4,"Great Improvements Made, More Deals Needed",McDonalds
157,2019-06-07 10:21:13,False,"I like the app a lot now that it is running more smoothly than it had at first. There are two things I would change if I could. 
1. In the promotions tab on the ordering menu, make it more clear what the promotions are. Like right now there are breakfast sandwiches on 2/$4, but when you go into the promotion tab, it just shows the sandwiches. Nothing about needing to buy 2 or anything. 
2. This is totally just a personal thing for me but would allow me to use the app to order more often..... in the sodas you have ice or no ice as options. I usually order light ice. I know it seems kinda silly, but it’d be nice if I could get my stuff the way I want it without having to bother the staff to change the order when I arrive. 
Otherwise now that the bugs are mostly worked out and the staff know how to deal with mobile orders and coupons,’I like the app and the deals it gives. Worth it, even if you only go to McDonald’s once in awhile, for the coupons.",Kelly7484,"{'id': 9158384, 'body': ""Hello, Kelly! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2019-06-13T20:53:40Z'}",4,Needs to be more clear,McDonalds
158,2018-11-07 16:50:48,False,"App works ok but is lacking features. Ordering and selecting Cash as payment should be one feature available for drive thru and inside pickup. (I understand curbside should be prepaid with credit card). 
Also customizing sandwiches needs more options. For example you Can’t change a plain roll to request an artisan roll. When you redeem a free beverage reward the choices should be categorized in some fashion. Right now I have to scroll through a huge list of drinks to find the one I want. Changing pickup location can be difficult. GPS location seems to be a problem. When I was sitting at a McDonald’s parking lot on New Britain CT it told me I was ordering at another McDonald’s 2 miles away instead of the one right in the parking lot I was at. 
 Removing an entire order from shopping cart tends to be difficult. Also viewing recent and pst orders on the app lacks much detail such as time, payment method used and prices paid for each item. 
It’s a good start and have seen some nice improvements but more can and should be done.",Nbmich,"{'id': 5864689, 'body': ""Thanks for reaching out, friend! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2018-11-08T21:00:46Z'}",3,Good start,McDonalds
159,2019-04-06 16:02:10,False,"The app needs some capabilities added. 
1) when placing a mobile order, there’s nowhere that I can add Mac sauce to the sandwich I’m ordering (unless it’s a Big Mac).  So I have to order at the store. 
2) The location finding map needs to be changed so that a person can locate the local McDonald’s based on the area presented in the map - such as, “search area” after the user adjusts the view of the map as they want. Stop requiring ZIP Codes (nobody knows those without looking them up) and it’s so cumbersome to have to figure out the right spelling of a town, of which.... maybe I want a group of towns/cities as opposed to just 1 location. 
3) There’s so many app updates !! Stop it !  Redesign the app so any updates necessary get loaded “behind the scenes”, similar to how different “local” menus get loaded in for different locations.  I don’t think I’ve ever seen an app get so many updates. Are the app designers really that inept that they can’t get the bugs out. Sure, I understand that a bug or two might creep in.... at the beginning of an apps design. But come on, you do it way too frequently.",hounddog57,"{'id': 8156680, 'body': ""Hello! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2019-04-10T17:35:13Z'}",2,A mixed bag of issues ~,McDonalds
160,2021-10-09 04:18:43,True,"Every time I open the app, I get logged out. Then I have to consent multiple times to Terms and Conditions for every re-login. It’s annoying. I used the app to place a pickup order. While still on the app’s interface, the app logged me out when I pulled up to the drive-thru. I closed the app, reopened it, and nothing. I couldn’t get the passcode to pick up the order I had placed; I had to tell them my name. The stupid app started working when I was on the way home. It’s inconvenient, and I don’t know if the deals/rewards are worth it.

Edit:
So the app definitely improved from the initial review I made. The app no longer logs me out when I get to McDonald’s, so that is a definite improvement for me. I’m able to use my rewards, earn points, and order through the app without freaking out that my order not got placed. To the developers, you guys are doing a good job. Thanks for fixing the glitches.",DownWithBankMobile,"{'id': 24604914, 'body': 'We get how this can be annoying! Reach out to us at: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html', 'modified': '2021-10-09T04:18:44Z'}",4,Sooooooo much better,McDonalds
161,2018-05-07 16:53:57,False,"I would love to use this app because I have a five month old and waiting in line can be very stressful, even if it’s the drive through. But this weekend we waited for 15 minutes in the pickup location after completing our mobile order with not one word from an employee only to go inside and be told we haven’t paid so they aren’t going to give us our order. My husband showed them our credit card app (which works flawlessly), where the card had been charged, but they still made him pay again. He was told to come back after the charge posts to the credit card and they would refund him the amount. Yeah, we mobile order so we don’t have to go inside, but let me just run up there and have a 20 minute conversation with a manager to get my $4 back. Not likely and you know it. I also took the online survey about my experience, giving it a bad score, explaining why, and requesting communication back. Nothing.
There’s a problem between the app and the store and McDonalds is making twice the money until they fix it, so I’m sure their incentive is quite low. Pretty sure I’d never have to pay twice at Chick Fil-a.",TXGrits2,,1,Double charged,McDonalds
162,2021-09-25 12:55:29,False,"Honestly, I’ve given this app multiple tries. Every time I order, I go pick up my food and the order number is no where to be found on the app. Sometimes my order completely disappears and an employee has to now verify on their end(which they always seem confused)before preparing my meal and most times I now have to stand on line and re-order. So so frustrating. My reasoning for ordering ahead is for the convenience of walking in, grabbing my food and walking out fast(since I’m often alone with my kids). This app needs a better tracking system. Order number should stay on screen until order is picked up. Or an email should be sent to confirm that order went through. I’ve been charged double at times most times causing me to just walk out. It’s frustrating and such a long unnecessary process to pick up a fast food meal. Delete the app completely and just bring back more workers. I hate those kiosk, so dirty and take much longer to order than an actual person at the register.",Krissi809,"{'id': 25533868, 'body': 'We want to make the best Mobile App we can. Help us improve on this by replying here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html\r\n', 'modified': '2021-10-06T18:21:28Z'}",2,Order number disappears,McDonalds
163,2021-03-07 11:56:12,False,"This is literally the worst fast food app I’ve ever used and I’ve used a lot. As I’m typing this I have that blue bar showing that McDonald’s is actively tracking my location for an order purchased AND received TWO DAYS AGO. Unacceptable and 100% illegal. I can’t count the number of times I’ve ordered something, drive thru confirms it and then at the pick up window they’re saying I didn’t pay for something I paid for because it didn’t show up on their screen... even though it showed up for the drive thru person verifying the order. I tried resetting the app (and my phone) and I cannot get rid of that order in my cart that’s currently tracking my location. 

On top of that, it’s just a bad UI for an app. Home tab is a waste of space. Really, not a lot of time was put into this app for user experience and it shows glaringly. McDonalds needs to fire the developers and then sue them for building an app so poorly it tracks your location days later. I will be consulting an attorney to see if there’s anything else I should be doing regarding this illegal activity.",rubyblue76,,1,Unacceptably Buggy / Illegally tracking,McDonalds
164,2020-09-15 02:38:02,False,"My husband was driving home after having worked late. He asked me to use my app to place an order for him to pick up on his way home. I placed the order and when he drove into the parking lot I clicked on the “I'm here “ button and the message was “hmmmm. looks like you’re not here!” I guess the app uses the location of the phone to know whether you are at the location. I got a message that said “if you’re already here, please see a crew member and give them your order number.”  The manager said that they phone has to be at the restaurant to be able to submit the order and suggested that my husband go pick me up or get my phone. We had the order number which should have been sufficient. He even had a screenshot of the entire order and the manager still said that MY phone had to be at the store. My husband pulled up his Whataburger app, placed an order that was ready and waiting when he drove across the highway to the restaurant. 

The phone with the app should not have to be at the location in order to use it.",SaraSmiles62,"{'id': 17938755, 'body': ""Hi there, Sara. We're continuously working towards an improved McDonald's Mobile App that our customers enjoy using. Thank you for helping us reach that goal by voicing your concerns."", 'modified': '2020-09-17T16:52:10Z'}",2,Needs work,McDonalds
165,2020-07-04 13:16:16,False,"With the recent Covid situation, I’ve found myself to be using restaurant apps more frequently to order and pay remotely so as to reduce person-to-person contact.

So I’ve been using several apps, and McDonald’s app usually runs pretty well. I have run into a couple of situations that the restaurant was not able to help me with.

First instance was when the restaurant was out of Coke. They asked if they could give me something else to drink, however there’s not really anything else I wanted so I requested if they could remove it from my bill. They were unable to do so so they gave me my food and I figured I would just have to pay for a Coke I didn’t get.

Second instance I believe is related to the first one. I ordered through the app and it showed I paid, however it did not show as paid in the system at the restaurant. So I gave them my card and paid in person. At that point I had not received an email receipt for the first instance, so I wonder if because that first hadn’t cleared the second wouldn’t.

Those normally wouldn’t be a problem, however around a month after those occurred, I got email receipts for both, the first having the Coke I didn’t get and the second being a double charge for what I paid for in person.

So as the title says, this is a good app, however it might require some in store training (which I understand McDonald’s employs a lot of people so that may not be realistic).",Talon Darkfire,"{'id': 16440788, 'body': 'Hi there! We always expect your service to be stellar. Having our staff trained and knowledgeable about our Mobile App is important to us. Please provide some more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can address this.', 'modified': '2020-07-06T16:55:00Z'}",3,"Decent App, Might Need In-Store Training",McDonalds
166,2020-02-21 12:24:24,False,"BEWARE! First and foremost this is one of the worst fast food apps out there. DO NOT PUT YOUR CC INFO IN THIS APP!!! First they have a security breach causing my cc info to be stolen and used across the country. Then they say that  it is a top priority to recover my money. Fast forward 2 weeks....no response. Thanks McDonald’s. Then another time shortly after, I do a “deal” buy a breakfast sandwich and receive a free McCafé beverage. Used Apple Pay,  accepted transaction, then the app says they have a problem on their end. App says the restaurant is closed when in fact it was open. Walked in and they charged my Apple Pay for the drink too! Then let’s talk about their under trained, half English speaking, idiot staff who can’t figure out how to refund or even cancel the order and give my money back forcing me to pay for everything. Great deal. Again thanks McDonald’s! And these morons think they deserve more money per hour! What a joke. They don’t even deserve minimum wage. The deals are terrible. The app is terrible. The customer Service for the app is terrible. Not what I would expect from a player as big as them. You want a good fast food app...goto Taco Bell.",j@c4uoqixbfosvx,,1,Terrible app. Beware. Security issues,McDonalds
167,2021-12-23 20:41:55,False,"I would have given this app 4 stars because of an annoying bug. However, when I reported the bug I did not get a response for several days and when the response finally came it was only instructions on how to customize an order. This had absolutely NOTHING to do with the bug. So I am giving it 3 stars instead.
The bug that I reported was that when I order 2 2 value meals with different drinks, the app changes both of the drinks to be the same as the last one selected. I ordered a Big Mac meal with a Dr. Pepper. I then added a Big Mac meal with a Diet Dr. Pepper. When I looked at the cart, it showed 2 Big Mac meals with Diet Dr Peppers. I removed both and started over, this time with the diet drink first. This time it changed both to the regular Dr Pepper. So I tried to edit the cart and it would only let me change the drinks for both. Let me be clear, I did NOT change the quantity of the meals to 2 at any time. But the app kept changing it anyway.",10th try nickname,"{'id': 27084034, 'body': ""We don't like that one bit. Help us get right to the bottom of this by replying here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html  \r\n"", 'modified': '2021-12-27T19:01:10Z'}",3,Response to bug reporting is terrible,McDonalds
168,2021-01-12 18:40:34,False,"Three main issues I have to deal with. I second the daily deals/deals where the reset time is crazy. Make it 20 hours from use so your not for forced to wait for it to reset if you come prior the expiration time. 

The whole not allowing to order food that is actually available but in the app either side of time switch items aren’t available in the app. In the morning I cannot order breakfast items from 1010 am up to 1030. And then cannot use the app to order lunch items until at 1050 am. Why is this forced time out for ordering not closer to the actual time? What can’t the software be built to have this flexibility. If you get there after or before the change say 5 minutes prior should get an alert that your order will be forced to be changed to available items. Please fix this nightmare for users and the employees that have to deal with disgruntled customers. 

Last issue menu boards do not flip at change over time and stay stuck in back menu or something like that. And the. Sometimes the drive through line is forced to sit and wait and the employees get treated many times with hostility and I’m sure drive offs. I was going to drive off due to the above time lock issue the day prior. Almost getting to the point of taking my business elsewhere. 

Especially when wanting to enable contactless payment/ordering options. Your failing massively with these continuing issues.",Fangspier,"{'id': 20407886, 'body': 'We always want your Mobile Ordering to be awesome. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html\r\n', 'modified': '2021-01-14T16:41:10Z'}",3,Needs work,McDonalds
169,2019-03-14 07:09:57,False,This is the 2nd time in about a week that McDonalds charged my credit card twice for the same order. I placed a mail bike order and then had difficulty selecting the correct restaurant. I entered the location I wanted to use but it kept switching back to a different restaurant. Finally I was somehow able to tweak it so the order went to the correct restaurant but at the drive thru the staff worker told me my order was declined and that I would have to pay for it in person which I did; although there was no indication on the app that the payment was declined. Then we I got home I saw my credit card charged twice for the same order. And this has now happened in two separate occasions; this double dipping McDonalds is doing for the same order. I tried to contact McDonalds through the app but it looks like the contact page is so glitchy that it’s impossible to send a message (intentional I wonder?). So until they fix this problem be careful of using mobile pay and check your credit cards to make sure McDonalds isn’t ripping you out of your hard earned money by charging twice.,Shellt39,"{'id': 7737103, 'body': ""We're sorry about your experience with Mobile Order & Pay, friend! Please give our McDonald's Mobile App team a call at 877-334-4332, so they can look into this further."", 'modified': '2019-03-14T18:01:23Z'}",1,McDonald’s is charging twice for mobile orders,McDonalds
170,2018-10-11 17:34:45,False,"I love the idea of order ahead on an app. I HATE that you have to have the phone with you to pick up your order. I also cannot do curbside pick up because thenpay feature no longer works. I have to do drive thru and embarrassingly get told my payment was declined and then pay with the exact same card that wasn't processed. Last time it charges and refunded my card 17 times!!!! My bank was even confused. Now my card had a fraudulent flag on it from this app. It won't process payments correctly and therefore won't send the order in as paid. It takes longer to order on the app than it does to just go through drive thru!!!! Very poor app maintenance and execution. It worked great for the first two orders and the coupons were good. Now it took away nearly all of my coupons and won't process a payment. I've deleted it and reloaded it, added different cards to pay from, contacted customer service , etc. they need a better app or no app. 🤷🏻‍♀️ not much else to say. I'd rather just have paper coupons sent In The mail like Burger King does!",Sadaboutpaidapp,,2,"Meh, nice idea, very poor execution.",McDonalds
171,2021-12-07 19:43:33,False,"Not only does the app have your credit card information, after you’ve been charged for your items, it shows in your account that it’s been debited from your account, then you’re locked out of your account you can’t retrieve or delete your information and if the workers decide that they don’t believe you paid and you have to log into the app and you have to log into your banking app proving that you paid then it just becomes so much easier to just go to the competition and take advantage of their wonderful deals!!!!

 at Sonic they have a happy hour where all their drinks are half-price.
So waiting at the competition for another 10 minutes is so much less stress than trying to get good service at McDonald’s where I paid and payed and paid all this money into the app to get rewards and now when I need something to eat I’m locked out of my own account and they have my credit card information so I want I want the whole app shut down for everybody because if I’m not allowed to use it then maybe nobody should get to use it",beanything,,1,App steals your information,McDonalds
172,2020-10-13 10:56:07,False,I can use my account on other phones just not mine... I have an iPhone 6s. I called support multiple times and all they can say is they’ll let me know when it’s fixed and a lot of iPhone users are getting the same critical error message as I am. I won’t go to McDonald’s unless I can use the curbside feature. I also take orders for groups of people with custom orders so it’s less stressful to just order through the app. I’m so disappointed that McDonald’s wants to tweak everything so often that it loses some of its loyal customers. I hope they just stop updating constantly work on the basic bugs of logging in and keep it the same so we can actually use it. I tried to order something they had advertised... a Big Mac bundle and the lady told me she couldn’t ring that up because it’s a mobile only deal. I told her my app doesn’t work and she wouldn’t make the exception. I have a feeling I’ll never be able to use the app again because it’s been about a week now and it hasn’t changed a bit. McDonald’s hasn’t given me any updates either.,TaylorHarvestMoon,"{'id': 18528730, 'body': ""We're sorry about the difficulties you've had, Taylor. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so we can look into this further."", 'modified': '2020-10-16T16:45:39Z'}",1,The new update completely crashed my app,McDonalds
173,2020-04-21 21:53:49,False,"First off, don’t try using this app on an iPad. Scaling properly is the least of your worries. The app requires you to create an account before you look at the menu for your area, which is annoying. You can create an account with an iPad but if you click on the link in an email you will be told to “select the activation link directly from your phone to complete your registration” so it’s not recognizing the iPad as a mobile device. Okay so I pulled out my iPhone to click the link and that worked but Safari couldn’t complete the request because I didn’t have the app installed on my phone. After installing the app on my phone I can’t log in. It says sorry that didn’t work, confirm your internet connection and try again or restart the app. Restarting the app did not help. I was going to give it 2 stars if it worked but between my two Apple devices I can’t even set up an account to use the app. Faster just to hit the drive-through and wait. Food still tastes great, but the app developers dropped the ball hard for such a big corporation like McDonalds.",Compcrasher,"{'id': 14842879, 'body': ""We're sorry you are having trouble. We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can assist you further."", 'modified': '2020-04-22T15:34:06Z'}",1,Can’t even get started,McDonalds
174,2019-11-02 05:25:27,True,"I’ve used this app twice, 2nd time was to see and give a chance if it really works for me...unfortunately, it’s a waste of time...I placed my orders thru the mobile app, any store promo doesn’t apply and you can only use 1 coupon at a time...although you already paid for it by putting your credit card info, they still want you to check in when you’re at the store, and that’s when they start preparing your order instead of just picking it up once you arrived the location...worst part is if there’s no available customer service for mobile orders, you will have to wait longer...happened to me twice so what’s the point of ordering ahead if you ended up waiting still. Also, they ask you to check-in by putting the parking space number for mobile order pick up, nothing is always available because other customers are using the space for regular parking, so you end parking somewhere else, going in to the store to check in, instead of just waiting in your car to pick up your order. I’m sorry but this app doesn’t make sense when it comes to ordering ahead or faster service.",Dj kojack,"{'id': 11562917, 'body': ""Thanks for reaching out, Dj! Please contact our Mobile App team at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html, so they can help you solve any issues you're having with the McDonald's Global Mobile App."", 'modified': '2019-11-02T05:25:27Z'}",1,Unreliable,McDonalds
175,2021-11-25 22:33:21,False,"I’m uninstalling this app it’s been giving serious issues. I order go and pick up and at the drive thru window they always tell me that the payment did it go through so I have to cancel the order and pay at the window. So I’m charged twice every time I use it. Normally the money goes back, BUT, Now finally they did the same thing and charged me twice and did not return the money and I have been in contact with the local offices and every time I call they give me the run around and refuse to reimburse me it’s a locally owned franchise it’s disgusting that McDonald’s let’s people use their name to steal like this from people. I’m assuming the manager and the employees at the store where this happened are 1) either cannot figure out how to use the app properly or 2) they’re running a scam to steal from people by charging them twice and claiming the charge didn’t go through when the bank clearly showed the charge they’re fighting for $15 the hour so they can steal from you, I’m also considering litigation for this theft because the refusal to reimburse me is a theft",DeadpoolsUnicorn,"{'id': 26541878, 'body': 'We can see how that would be frustrating. Let us look into that for you by getting back to our mobile app team here: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html  \r\n', 'modified': '2021-11-29T17:49:07Z'}",1,Ripped Off,McDonalds
176,2021-02-11 19:07:08,False,"I’m very happy with the functionality of this app -better than most fast food apps out there.  However, we wish there was an option for another person to pick up curbside. Often my husband would like to place the order through the app on his iPhone and pay for it, and then I would go to the restaurant to pick up the order. Unfortunately, we can’t do that at McDonalds because the person who placed the order is required to check in through their own mobile app when they arrive, note their particular parking space, and then pay. Unless I take his iPhone to the restaurant, I am unable to pick up his order. 
The ability to “pay now” and to indicate that another person will pick up the curbside order would be a nice option to have for an assistant picking up an order for their boss, spouses picking up for each other, etc.",Jmp627,"{'id': 21034767, 'body': ""Heya. We're always working on an even better App that you enjoy using. Thanks for helping us out."", 'modified': '2021-02-13T16:45:11Z'}",4,Option for another person to pick up,McDonalds
177,2020-11-10 20:10:55,False,"This was a great app, but with the most recent update it won’t even launch and crashes before completely loading. It’s been like this for at least a week now and it’s very inconvenient to order at the drive through speaker when the entire menu is no longer displayed and you can’t get them to understand your customizations due to food allergies. Very, very frustrating. Please fix your app McDonald’s.

Update: The app is still broken after all this time. It is now November and I can get to the login screen, but I get the technical difficulties excuse. I’ve tried redownloading the app, I’ve upgraded my iOS at least twice now, and nothing makes it work. McDonald’s you had a great app, but it’s been useless for months now. I can’t get the employees to understand the changes I need made to my food, so it’s dangerous for me to eat there now. There’s been complaint after complaint letting you know the app is jacked up. This app can be fixed by a developer from their bed if they want. The pandemic is no excuse for this. Handle your business McDonald’s, this is pathetic.",Paint Me,,1,New update crashes,McDonalds
178,2020-02-08 03:42:51,True,"UPDATE: Contacted the mobile app line two days ago. Told me I had to go through my bank for a refund since it was a “fraudulent charge”. Refused to refund no matter what I said to them. Contacted my bank and told them what the McPeople said and they LAUGHED. Said they’ve never heard of a company not refunding a customer for an order/issue that wasn’t placed by them. So I have to fill out about 4 pages worth of fraud discrepancy forms. I find it RIDICULOUS that a company REFUSES to give money back to a customer for an order or issue that the customer has no control over or didn’t place. shows you how money grubbing they are that they won’t give me MY money because of an issue on their garbage app. But not to fret... Burger King here I come!

 Have had nothing but issues with the mobile order app. The two times we’ve ordered on it when we go to pick our orders up at the store listed, they have no history of our order being placed with them. Now my wife got a notified that her order in NYC has been placed (we live in Kentucky 😑). Will be calling support and removing any and all info they have of ours.",Fubar1313,"{'id': 13360805, 'body': ""\rPlease give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further."", 'modified': '2020-02-08T03:42:51Z'}",1,Orders don’t go through and now hacked account,McDonalds
179,2021-12-14 00:28:48,False,"I apologize if this review isn’t so much about the app but McDonald’s Rewards & Deals as a whole. The app itself is fine. For the most part it works. On occasion I’ll experience a hiccup or two. My biggest gripe is that I’m only able to redeem reward points or one deal per transaction. So if I wanted to order a meal, burger, fries and a drink, I can’t because the system won’t allow it? Let’s compare to the Chick-fil-A app. If I have enough points, I can order my entire family meals but McDonald’s limits me to one item per transaction? I don’t think it’s fair to those at the restaurant for me to create several different transactions because of McDonald’s stupid system. I typically stockpile my points but now I know I’ll need to start using them more regularly. McDonald’s, if you take any of this feedback seriously, please change this. We shouldn’t be limited to redeeming points for one reward or deal per transaction. I can understand not stacking deals but you shouldn’t limit people to the reward points they’re using to just one item per transaction. Please fix this.",FidelG.,"{'id': 27001741, 'body': ""There's always room for improvement. Drop us a line here with as much input as you can on this: https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html\r\n"", 'modified': '2021-12-22T19:52:18Z'}",1,McDonald’s has a lot to learn…,McDonalds
180,2018-11-14 02:50:10,False,"While I appreciate the mobile ordering and deals so much, I’ve actually had TONS of problems when using it at various restaurants. My assumption is this is a franchise issue as opposed to a nationwide problem so I grin and bear it. I understand that technology is great when it works and that none of the McDonald’s store staff created the app BUT, if it’s not working and I clearly have a heavily discounted or free item coming, I don’t want to then be asked if I’d like to purchase it at regular price. Prior to the app, any store could adjust order totals based on a mix up or misrepresentation. This should still be the case. The app functions as a virtual coupon that is valued like any other— if it won’t scan, that isn’t my problem but McDonald’s. 

So, as I mentioned, it’s great when it works and I really do appreciate it!! The above criticism is only offered in the hope it can make a good system great.",Theschnauzerqueen,"{'id': 6014379, 'body': ""Thanks for reaching out! Our goal is to make sure our customers enjoy using our app and your feedback will help us understand how we can improve it for our customers. We are continuously working to improve our McDonald's Global Mobile App."", 'modified': '2018-11-19T20:56:52Z'}",5,"When it works, it’s great!!",McDonalds
181,2021-02-04 22:28:20,False,"I was using the app and i was using the deals page which is unique. But, i got a buy one get one of the 10 piece mcnuggets, a big mac, and a quarter pounder. i used the deal through the app and was able to go up to the window. But the lady at the window asked for my card because it didn’t go through, so i gave her my card. Then when i looked at my bank statement it showed up the purchase of a little over $10 and no longer registered my deal. i threw away my trash along with the receipt before i caught the error. so unfortunately i am no going to be refunded this purchase and a big waste of my time. this made me quite furious due to the lack of ability to refund my card because i was told i was paying $5 and not $10. If i were to use the app and if you get to the window and they ask for your card, i would just say no and decline the transaction so they don’t charge you more than the price you saw on your screen. I’m aware it’s more of a app issue than a employee issue, but it doesn’t excuse the fact i paid about double what i was expecting.",Braxton Stevens,"{'id': 20897659, 'body': ""We're not happy with that, Braxton. Let us get that looked into. Please provide our Mobile App team with more info at https://www.mcdonalds.com/us/en-us/contact-us/mobile-app-questions.html."", 'modified': '2021-02-06T17:33:20Z'}",1,Double Charge,McDonalds
182,2019-11-16 19:01:11,True,"Update : I received developer response asking to call a number. When called, the rep was not ready to take my complaint/HELP letting them know about app login issue and escalate it if I don’t provide my email address. Mr Developer, I called in spent my time to help fix YOUR app. Pls have courtesy to respect my privacy and fix your app.... you Guys don’t deserve the courtesy of a customer who is trying to help. 
—————-\
______________\
Man this app does not work at all. Even when on cellular network with full bars it has issues connecting to internet. I cannot order without login, login won’t work because app cannot connect to internet. Basically use less. It should
at least have a guest option. I am not sure why a company like mc Donald’s don’t have this feature. May be it’s time to replace their app workflow designers. Such a basic functionality. Sry, you lost my mobile business. Also, I cannot use iOS password generation to fill in my password. Cannot paste a password. Even my bank allows it as it’s much more secure to use unique password generated by Apple than forcing us to enter one. Pls ... Think ! 🤔",vastav9,"{'id': 11872690, 'body': ""We're sorry about the difficulties you've had. We’d love to help you with a solution. Please give our McDonald's Mobile App team a call at 877-334-4332, so we can look into this further.\r\n"", 'modified': '2019-11-16T19:01:12Z'}",1,Sorry can not connect - restart app,McDonalds
183,2018-08-10 17:00:29,False,"Last year, the app had a glitch with the Happy Meal. I called, I was send some free coupons in the meal, and it was fixed. I use both the “pick up and pay” and the great coupons. It has made feeding my kids in a hurry a breeze...and affordable. I save up the “McCafe” cards to use in a pinch or special moment. You get credit for ANY McCafe beverage, which I like. Then you are free to use your coupon for ANY beverage or ANY size you wish. I’ve never had problems with this before but this Tues when I purchased 4 McCafe beverages, I only received credit for 1. I called the number today, Friday. The woman I spoke to was just as friendly and helpful as the gentleman was last year. She more than fixed it, and she did it fast and efficiently with a wonderfully pleasant attitude. I hate calling any customer service...I dread it. But both times it has been great and resolved for me. Thank you.",am23diosa,"{'id': 4715011, 'body': ""Hey! We're diggin’ your enthusiasm for our app! Swing by for your faves anytime the craving hits!"", 'modified': '2018-08-18T22:42:03Z'}",5,Customer service is amazing,McDonalds
184,2018-09-04 22:54:59,False,"This is the absolute worst app I have ever used.  It requires you to choose a specific restaurant in order to see “deal” coupons, but then changes the restaurant location while you’re ordering - and doesn’t tell you until you’re done that it switched to the closest location. Then it allows you to change the location only after it detects that you have arrived at the restaurant it selected. Insane!!!  The menus are difficult- you have to scroll endlessly to find the items you want. This means you can’t do it easily at a red light... you have to do it in advance which then leads to the restaurant switch. It also automatically puts you’re last order in your cart. Who orders the exact same thing every time???  I deleted this app. I would get it again only if three things were done: 1) allow searches for items based on keywords like “mocha”; 2) allow users to permanently choose a location unless they want to search the closest; and 3) allow previous orders to go into a favorites where they can be easily pulled again but do not stay in the cart.  Hope someone at MCD is reading these reviews.",B_Lizzzy,,1,Horrible App!!!,McDonalds
185,2022-02-14 13:42:11,False,I actually love the ease of this app when it works. As a single mom there’s been more than one day dinner plans don’t work out and this makes life easier without having to wait 20 minutes at the window to get everyone’s order in. I even switched from Starbucks to here to get my coffee every morning for .99. About a week in to my coffee switch the app won’t work or let me use my deal at all saying I checked out before completing my other online order (which makes no sense). I deleted the app and then it couldn’t re download so I paid full price which wasn’t an awesome pre-coffee experience. I got it to download again at home and everything worked fine just not when I needed it. I’m not mad about $2 but this isn’t the first time there issues with deals and I don’t have this problem on other fast food apps- it takes away from the experience and incentive especially when you’re in a rush.,KiraKismet,"{'id': 28071473, 'body': ""we never want to take way from your experience, Kira. let's talk about your order and the location here: https://www.mcdonalds.com/us/en-us/contact-us/restaurant-feedback.html "", 'modified': '2022-02-15T22:40:52Z'}",3,Good App Until it Isn’t,McDonalds
